No.,Title,Link
16,Public assessment of green infrastructure benefits and associated influencing factors in two Ethiopian cities: Bahir Dar and Hawassa,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0232-1
17,Flatworm mucus as the base of a food web,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0231-2
18,Assessment of parasite virulence in a natural population of a planktonic crustacean,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0230-3
19,"Phenotypic and genetic characterisation revealed the existence of several biotypes within the Neorautanenia brachypus (Harms) C.A. wild accessions in South East Lowveld, Zimbabwe",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0229-9
20,BMC ecology image competition 2018: the winning images,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0226-z
21,Both candidate gene and neutral genetic diversity correlate with parasite resistance in female Mediterranean mouflon,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0228-x
22,Protura are unique: first evidence of specialized feeding on ectomycorrhizal fungi in soil invertebrates,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0227-y
23,The effect of buffer strip width and selective logging on streamside plant communities,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0225-0
24,Ecological plasticity and commercial impact of invasive marbled crayfish populations in Madagascar,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0224-1
25,"The relationship between oxidative stress, reproduction, and survival in a bdelloid rotifer",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0223-2
26,"A meta-analysis shows that seaweeds surpass plants, setting life-on-Earth’s limit for biomass packing",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0218-z
27,Phase- and season-dependent changes in social behaviour in cyclic vole populations,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0222-3
28,A model for the biomass–density dynamics of seagrasses developed and calibrated on global data,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0221-4
29,"Using transect sampling to determine the distribution of some key non-timber forest products across habitat types near Boumba-Bek National Park, South-east Cameroon",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0219-y
30,Ecological and life history traits are associated with Ross River virus infection among sylvatic mammals in Australia,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0220-5
31,Eggs of the copepod Acartia tonsa Dana require hypoxic conditions to tolerate prolonged embryonic development arrest,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0217-5
32,Coping with change in predation risk across space and time through complementary behavioral responses,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0215-7
33,The impact of cattle dung pats on earthworm distribution in grazed pastures,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0216-6
34,Transition of Ethiopian highland forests to agriculture-dominated landscapes shifts the soil microbial community composition,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0214-8
35,Dietary nutrient allocation to somatic tissue synthesis in emerging subimago freshwater mayfly Ephemera danica,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0213-9
36,Inter-individual consistency in habitat selection patterns and spatial range constraints of female little bustards during the non-breeding season,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0205-9
37,Flower strip networks offer promising long term effects on pollinator species richness in intensively cultivated agricultural areas,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0210-z
38,Interactions between commercial fishing vessels and a pelagic seabird in the southern Mediterranean Sea,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0212-x
39,Silicon uptake by a pasture grass experiencing simulated grazing is greatest under elevated precipitation,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0208-6
40,Seasonal deviation effects foliar endophyte assemblage and diversity in Asparagus racemosus and Hemidesmus indicus,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0211-y
41,Combining high-throughput imaging flow cytometry and deep learning for efficient species and life-cycle stage identification of phytoplankton,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0209-5
42,Fox sightings in a city are related to certain land use classes and sociodemographics: results from a citizen science project,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0207-7
43,Species-specific interference exerted by the shrub Cistus clusii Dunal in a semi-arid Mediterranean gypsum plant community,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0204-x
44,Fake spawns and floating particles: a rebuttal of Karkarey et al. “Alternative reproductive tactics and inverse size-assortment in a high-density fish spawning aggregation”,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0206-8
45,Classifying development stages of primeval European beech forests: is clustering a useful tool?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0203-y
46,Demographic consequences of reproductive interference in multi-species communities,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0201-0
47,"Enhancing soil organic carbon, particulate organic carbon and microbial biomass in semi-arid rangeland using pasture enclosures",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0202-z
48,The biomass–density relationship in seagrasses and its use as an ecological indicator,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0200-1
49,Is stemflow a vector for the transport of small metazoans from tree surfaces down to soil?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0198-4
50,Quantifying suitable late summer brood habitats for willow ptarmigan in Norway,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0196-6
51,"Habitat requirements of the European brown hare (Lepus europaeus Pallas 1778) in an intensively used agriculture region (Lower Saxony, Germany)",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0247-7
52,The Hermans–Rasson test as a powerful alternative to the Rayleigh test for circular statistics in biology,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0246-8
53,No evidence of flowering synchronization upon floral volatiles for a short lived annual plant species: revisiting an appealing hypothesis,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0245-9
54,"Explosive breeding in tropical anurans: environmental triggers, community composition and acoustic structure",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0243-y
55,Modeling future wildlife habitat suitability: serious climate change impacts on the potential distribution of the Rock Ptarmigan Lagopus muta japonica in Japan’s northern Alps,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0238-8
56,Spatial and temporal dynamics of Antarctic shallow soft-bottom benthic communities: ecological drivers under climate change,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0244-x
57,Light pollution affects space use and interaction of two small mammal species irrespective of personality,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0241-0
58,Are all patches worth exploring? Foraging desert birds do not rely on environmental indicators of seed abundance at small scales,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0242-z
59,"The relative contributions of climate, soil, diversity and interactions to leaf trait variation and spectrum of invasive Solidago canadensis",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0240-1
60,Factors affecting formation of adventitious branches in the seaweeds Fucus vesiculosus and F. radicans,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0239-7
61,"Effect of variation in objective resource value on extreme male combat in a quasi-gregarious species, Anastatus disparis",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0237-9
62,Sources of variation in social tolerance in mouse lemurs (Microcebus spp.),http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0236-x
63,Amphibian community structure along elevation gradients in eastern Nepal Himalaya,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0234-z
64,Estimation of vegetation water content using hyperspectral vegetation indices: a comparison of crop water indicators in response to water stress treatments for summer maize,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0233-0
65,No evidence for spatial variation in predation risk following restricted-area fox culling,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0235-y
66,Public assessment of green infrastructure benefits and associated influencing factors in two Ethiopian cities: Bahir Dar and Hawassa,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0232-1
67,Flatworm mucus as the base of a food web,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0231-2
68,Assessment of parasite virulence in a natural population of a planktonic crustacean,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0230-3
69,"Phenotypic and genetic characterisation revealed the existence of several biotypes within the Neorautanenia brachypus (Harms) C.A. wild accessions in South East Lowveld, Zimbabwe",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0229-9
70,BMC ecology image competition 2018: the winning images,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0226-z
71,Both candidate gene and neutral genetic diversity correlate with parasite resistance in female Mediterranean mouflon,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0228-x
72,Protura are unique: first evidence of specialized feeding on ectomycorrhizal fungi in soil invertebrates,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0227-y
73,The effect of buffer strip width and selective logging on streamside plant communities,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0225-0
74,Ecological plasticity and commercial impact of invasive marbled crayfish populations in Madagascar,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0224-1
75,"The relationship between oxidative stress, reproduction, and survival in a bdelloid rotifer",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0223-2
76,"A meta-analysis shows that seaweeds surpass plants, setting life-on-Earth’s limit for biomass packing",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0218-z
77,Phase- and season-dependent changes in social behaviour in cyclic vole populations,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0222-3
78,A model for the biomass–density dynamics of seagrasses developed and calibrated on global data,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0221-4
79,"Using transect sampling to determine the distribution of some key non-timber forest products across habitat types near Boumba-Bek National Park, South-east Cameroon",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0219-y
80,Ecological and life history traits are associated with Ross River virus infection among sylvatic mammals in Australia,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-019-0220-5
81,Eggs of the copepod Acartia tonsa Dana require hypoxic conditions to tolerate prolonged embryonic development arrest,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0217-5
82,Coping with change in predation risk across space and time through complementary behavioral responses,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0215-7
83,The impact of cattle dung pats on earthworm distribution in grazed pastures,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0216-6
84,Transition of Ethiopian highland forests to agriculture-dominated landscapes shifts the soil microbial community composition,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0214-8
85,Dietary nutrient allocation to somatic tissue synthesis in emerging subimago freshwater mayfly Ephemera danica,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0213-9
86,Inter-individual consistency in habitat selection patterns and spatial range constraints of female little bustards during the non-breeding season,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0205-9
87,Flower strip networks offer promising long term effects on pollinator species richness in intensively cultivated agricultural areas,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0210-z
88,Interactions between commercial fishing vessels and a pelagic seabird in the southern Mediterranean Sea,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0212-x
89,Silicon uptake by a pasture grass experiencing simulated grazing is greatest under elevated precipitation,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0208-6
90,Seasonal deviation effects foliar endophyte assemblage and diversity in Asparagus racemosus and Hemidesmus indicus,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0211-y
91,Combining high-throughput imaging flow cytometry and deep learning for efficient species and life-cycle stage identification of phytoplankton,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0209-5
92,Fox sightings in a city are related to certain land use classes and sociodemographics: results from a citizen science project,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0207-7
93,Species-specific interference exerted by the shrub Cistus clusii Dunal in a semi-arid Mediterranean gypsum plant community,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0204-x
94,Fake spawns and floating particles: a rebuttal of Karkarey et al. “Alternative reproductive tactics and inverse size-assortment in a high-density fish spawning aggregation”,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0206-8
95,Classifying development stages of primeval European beech forests: is clustering a useful tool?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0203-y
96,Demographic consequences of reproductive interference in multi-species communities,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0201-0
97,"Enhancing soil organic carbon, particulate organic carbon and microbial biomass in semi-arid rangeland using pasture enclosures",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0202-z
98,The biomass–density relationship in seagrasses and its use as an ecological indicator,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0200-1
99,Is stemflow a vector for the transport of small metazoans from tree surfaces down to soil?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0198-4
100,Quantifying suitable late summer brood habitats for willow ptarmigan in Norway,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0196-6
101,Fagus sylvatica seedlings show provenance differentiation rather than adaptation to soil in a transplant experiment,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0197-5
102,"The relationship between the abundance of the Nigeria-Cameroon chimpanzee (Pan troglodytes ellioti) and its habitat: a conservation concern in Mbam-Djerem National Park, Cameroon",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0199-3
103,Drivers of daily movement patterns affecting an endangered vulture flight activity,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0195-7
104,Leaf herbivory by insects during summer reduces overwinter browsing by moose,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0192-x
105,Environmental causes of between-population difference in growth rate of a high-altitude lizard,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0194-8
106,Environmental niche unfilling but limited options for range expansion by active dispersion in an alien cavity-nesting wasp,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0193-9
107,Cluster analysis of hemorrhagic disease in Missouri’s white-tailed deer population: 1980–2013,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0188-6
108,Fungal infection has sublethal effects in a lowland subtropical amphibian population,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0189-5
109,A random survival forest illustrates the importance of natural enemies compared to host plant quality on leaf beetle survival rates,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0187-7
110,Benefits and limitations of three-dimensional printing technology for ecological research,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0190-z
111,Response of growth and development of the Pacific oyster (Crassostrea gigas) to thermal discharge from a nuclear power plant,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0191-y
112,Grazing effects on the nutritive value of dominant species in steppe grasslands of northern China,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0186-8
113,"Experimental herbivore exclusion, shrub introduction, and carbon sequestration in alpine plant communities",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0185-9
114,Pollen limitation and resource limitation affect the reproductive success of Medicago sativa L.,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0184-x
115,Effects of permafrost collapse on soil bacterial communities in a wet meadow on the northern Qinghai-Tibetan Plateau,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0183-y
116,Field studies reveal a close relative of C. elegans thrives in the fresh figs of Ficus septica and disperses on its Ceratosolen pollinating wasps,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0182-z
117,A comparison of the larvivorous habits of exotic Poecilia reticulata and native Aplocheilus parvus,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0180-1
118,Life history traits in a capital breeding pine caterpillar: effect of host species and needle age,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0181-0
119,Occurrence of the invasive Spanish slug in gardens: can a citizen science approach help deciphering underlying factors?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0179-7
120,"Are sleeping site ecology and season linked to intestinal helminth prevalence and diversity in two sympatric, nocturnal and arboreal primate hosts (Lepilemur edwardsi and Avahi occidentalis)?",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0178-8
121,"Quantifying the unquantifiable: why Hymenoptera, not Coleoptera, is the most speciose animal order",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0176-x
122,Species–habitat associations in an old-growth temperate forest in northeastern China,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0177-9
123,Seasonality and weather conditions jointly drive flight activity patterns of aquatic and terrestrial chironomids,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0175-y
124,A synthesis of ecological and evolutionary determinants of bat diversity across spatial scales,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0174-z
125,Life-history responses of insects to water-deficit stress: a case study with the aphid Sitobion avenae,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0173-0
126,Climatic differentiation in polyploid apomictic Ranunculus auricomus complex in Europe,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0172-1
127,Do avian blood parasites influence hypoxia physiology in a high elevation environment?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0171-2
128,Judging a salmon by its spots: environmental variation is the primary determinant of spot patterns in Salmo salar,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0170-3
129,Conserved community structure and simultaneous divergence events in the fig wasps associated with Ficus benjamina in Australia and China,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0167-y
130,The ctenophore Mnemiopsis leidyi regulates egg production via conspecific communication,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0169-9
131,Effect of grazing on methane uptake from Eurasian steppe of China,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0168-x
132,Predicting the distribution of Stipa purpurea across the Tibetan Plateau via the MaxEnt model,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0165-0
133,Temporal changes of fine root overyielding and foraging strategies in planted monoculture and mixed forests,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0166-z
134,Interference competition as a key determinant for spatial distribution of mangrove crabs,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0164-1
135,Data-driven predictions and novel hypotheses about zoonotic tick vectors from the genus Ixodes,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0163-2
136,"Threatened species richness along a Himalayan elevational gradient: quantifying the influences of human population density, range size, and geometric constraints",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0162-3
137,"Eco-physiological basis of shade adaptation of Camellia nitidissima, a rare and endangered forest understory plant of Southeast Asia",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0159-y
138,Dietary flexibility of Bale monkeys (Chlorocebus djamdjamensis) in southern Ethiopia: effects of habitat degradation and life in fragments,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0161-4
139,Inferring ecological explanations for biogeographic boundaries of parapatric Asian mountain frogs,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0160-5
140,Climate change jeopardizes the persistence of freshwater zooplankton by reducing both habitat suitability and demographic resilience,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0158-z
141,Altered environmental light drives retinal change in the Atlantic Tarpon (Megalops atlanticus) over timescales relevant to marine environmental disturbance,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-018-0157-0
142,Genetic diversity and structure related to expansion history and habitat isolation: stone marten populating rural–urban habitats,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0156-6
143,Estimating species pools for a single ecological assemblage,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0155-7
144,Non-invasive genetic monitoring involving citizen science enables reconstruction of current pack dynamics in a re-establishing wolf population,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0154-8
145,Ephemeral-habitat colonization and neotropical species richness of Caenorhabditis nematodes,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0150-z
146,Complementing endozoochorous seed dispersal patterns by donkeys and goats in a semi-natural island ecosystem,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0148-6
147,Diversity of root-knot nematodes in Moroccan olive nurseries and orchards: does Meloidogyne javanica disperse according to invasion processes?,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0153-9
148,Cost of resistance to trematodes in freshwater snail populations with low clonal diversity,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0152-x
149,High altitude population of Arabidopsis thaliana is more plastic and adaptive under common garden than controlled condition,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0149-5
150,Habitat modification by invasive crayfish can facilitate its growth through enhanced food accessibility,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0147-7
151,Biotic and abiotic drivers of intraspecific trait variation within plant populations of three herbaceous plant species along a latitudinal gradient,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0151-y
152,Unifying the functional diversity in natural and cultivated soils using the overall body-mass distribution of nematodes,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0145-9
153,Foraging dispersion of Ryukyu flying-foxes and relationships with fig abundance in East-Asian subtropical island forests,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0146-8
154,Thermal conditions during early life influence seasonal maternal strategies in the three-spined stickleback,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0144-x
155,Analysing taxonomic structures and local ecological processes in temperate forests in North Eastern China,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0143-y
156,"Vole abundance and reindeer carcasses determine breeding activity of Arctic foxes in low Arctic Yamal, Russia",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0142-z
157,Environmental drivers of Ixodes ricinus abundance in forest fragments of rural European landscapes,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0141-0
158,Hair cortisol concentrations correlate negatively with survival in a wild primate population,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0140-1
159,BMC ecology image competition 2017: the winning images,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0138-8
160,"Wind conditions on migration influence the annual survival of a neotropical migrant, the western yellow-breasted chat (Icteria virens auricollis)",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0139-7
161,"Diet segregation in American bison (Bison bison) of Yellowstone National Park (Wyoming, USA)",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0137-9
162,Evidence of indirect symbiont conferred protection against the predatory lady beetle Harmonia axyridis in the pea aphid,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0136-x
163,What makes a successful species? Traits facilitating survival in altered tropical forests,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0135-y
164,Amphibian and reptile road-kills on tertiary roads in relation to landscape structure: using a citizen science approach with open-access land cover data,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0134-z
165,No consistent effect of plant species richness on resistance to simulated climate change for above- or below-ground processes in managed grasslands,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0133-0
166,Scavenging on a pulsed resource: quality matters for corvids but density for mammals,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0132-1
167,"Adaptation to new nutritional environments: larval performance, foraging decisions, and adult oviposition choices in Drosophila suzukii",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0131-2
168,High dietary quality of non-toxic cyanobacteria for a benthic grazer and its implications for the control of cyanobacterial biofilms,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0130-3
169,Genetic diversity of calcareous grassland plant species depends on historical landscape configuration,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0129-9
170,"Fish with red fluorescent eyes forage more efficiently under dim, blue-green light conditions",http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0127-y
171,Heterogeneous distributional responses to climate warming: evidence from rodents along a subtropical elevational gradient,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0128-x
172,Broad and flexible stable isotope niches in invasive non-native Rattus spp. in anthropogenic and natural habitats of central eastern Madagascar,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0125-0
173,Propagule pressure increase and phylogenetic diversity decrease community’s susceptibility to invasion,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0126-z
174,Reciprocal transplants support a plasticity-first scenario during colonisation of a large hyposaline basin by a marine macro alga,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0124-1
175,Transient recovery dynamics of a predator–prey system under press and pulse disturbances,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0123-2
176,Moose–tree interactions: rebrowsing is common across tree species,http://bmcecol.biomedcentral.com/track/pdf/10.1186/s12898-017-0122-3
