No.,Title,Link
36,Transcriptomic and proteomic responses to very low CO2 suggest multiple carbon concentrating mechanisms in Nannochloropsis oceanica,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1506-8
37,Butanol production from lignocellulosic biomass: revisiting fermentation performance indicators with exploratory data analysis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1508-6
38,Quantitative proteomic analysis reveals the ethanologenic metabolism regulation of Ethanoligenens harbinense by exogenous ethanol addition,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1511-y
39,Directed evolution of a genetically encoded immobilized lipase for the efficient production of biodiesel from waste cooking oil,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1509-5
40,Enhancing butanol tolerance of Escherichia coli reveals hydrophobic interaction of multi-tasking chaperone SecB,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1507-7
41,Efficient biochemical production of acetoin from carbon dioxide using Cupriavidus necator H16,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1512-x
42,Transcriptomic analysis of the oleaginous yeast Lipomyces starkeyi during lipid accumulation on enzymatically treated corn stover hydrolysate,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1510-z
43,Assessing the enzymatic effects of cellulases and LPMO in improving mechanical fibrillation of cotton linters,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1502-z
44,"Shifting interactions among bacteria, fungi and archaea enhance removal of antibiotics and antibiotic resistance genes in the soil bioelectrochemical remediation",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1500-1
45,Laccase pretreatment of wheat straw: effects of the physicochemical characteristics and the kinetics of enzymatic hydrolysis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1499-3
46,Molecular and biochemical analysis of the castor caruncle reveals a set of unique genes involved in oil accumulation in non-seed tissues,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1496-6
47,Multifunctional elastin-like polypeptide renders β-glucosidase enzyme phase transition and high stability,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1497-5
48,Lytic polysaccharide monooxygenases (LPMOs) facilitate cellulose nanofibrils production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1501-0
49,Recent advances of biofuels and biochemicals production from sustainable resources using co-cultivation systems,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1495-7
50,Correction to: Species disparity response to mutagenesis of marine yeasts for the potential production of biodiesel,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1504-x
51,"Production of 2,3-butanediol from glucose and cassava hydrolysates by metabolically engineered industrial polyploid Saccharomyces cerevisiae",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1545-1
52,Dimorphism of Trichosporon cutaneum and impact on its lipid production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1543-3
53,Drop-in biofuel production using fatty acid photodecarboxylase from Chlorella variabilis in the oleaginous yeast Yarrowia lipolytica,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1542-4
54,Construction of industrial Saccharomyces cerevisiae strains for the efficient consolidated bioprocessing of raw starch,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1541-5
55,Tracking localization and secretion of cellulase spatiotemporally and directly in living Trichoderma reesei,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1538-0
56,Engineering Geobacillus thermoglucosidasius for direct utilisation of holocellulose from wheat straw,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1540-6
57,Normal transcription of cellulolytic enzyme genes relies on the balance between the methylation of H3K36 and H3K4 in Penicillium oxalicum,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1539-z
58,Characterization and mechanism of the effects of Mg–Fe layered double hydroxide nanoparticles on a marine bacterium: new insights from genomic and transcriptional analyses,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1528-2
59,Enhanced cellulase production by decreasing intercellular pH through H+-ATPase gene deletion in Trichoderma reesei RUT-C30,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1536-2
60,"De novo transcriptome sequencing and analysis revealed the molecular basis of rapid fat accumulation by black soldier fly (Hermetia illucens, L.) for development of insectival biodiesel",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1531-7
61,Comparative transcriptome analysis provides key insights into seedling development in switchgrass (Panicum virgatum L.),http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1534-4
62,Development of Rhodococcus opacus as a chassis for lignin valorization and bioproduction of high-value compounds,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1535-3
63,Effects of acids pre-treatment on the microbial fermentation process for bioethanol production from microalgae,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1533-5
64,Biochemical characterization of a novel exo-oligoxylanase from Paenibacillus barengoltzii suitable for monosaccharification from corncobs,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1532-6
65,A sustainable process for procuring biologically active fractions of high-purity xylooligosaccharides and water-soluble lignin from Moso bamboo prehydrolyzate,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1527-3
66,Advanced strategy to produce insecticidal destruxins from lignocellulosic biomass Miscanthus,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1530-8
67,In silico identification of metabolic engineering strategies for improved lipid production in Yarrowia lipolytica by genome-scale metabolic modeling,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1518-4
68,Metabolic engineering of Clostridium thermocellum for n-butanol production from cellulose,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1524-6
69,A screening approach for assessing lytic polysaccharide monooxygenase activity in fungal strains,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1526-4
70,Application of an in situ CO2–bicarbonate system under nitrogen depletion to improve photosynthetic biomass and starch production and regulate amylose accumulation in a marine green microalga Tetraselmis subcordiformis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1523-7
71,Secretomic analyses of Ruminiclostridium papyrosolvens reveal its enzymatic basis for lignocellulose degradation,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1522-8
72,Molecular profiling of an oleaginous trebouxiophycean alga Parachlorella kessleri subjected to nutrient deprivation for enhanced biofuel production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1521-9
73,Inactivation of LACCASE8 and LACCASE5 genes in Brachypodium distachyon leads to severe decrease in lignin content and high increase in saccharification yield without impacting plant integrity,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1525-5
74,A seamless and iterative DNA assembly method named PS-Brick and its assisted metabolic engineering for threonine and 1-propanol production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1520-x
75,Kinetic modeling of countercurrent saccharification,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1517-5
76,Potential role of N-acetyl glucosamine in Aspergillus fumigatus-assisted Chlorella pyrenoidosa harvesting,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1519-3
77,CELF significantly reduces milling requirements and improves soaking effectiveness for maximum sugar recovery of Alamo switchgrass over dilute sulfuric acid pretreatment,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1515-7
78,Amelioration of biomass and lipid in marine alga by an endophytic fungus Piriformospora indica,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1516-6
79,Internalization and accumulation of model lignin breakdown products in bacteria and fungi,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1494-8
80,Synechococcus elongatus as a model of photosynthetic bioreactor for expression of recombinant β-glucosidases,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1505-9
81,Improving isobutanol production with the yeast Saccharomyces cerevisiae by successively blocking competing metabolic pathways as well as ethanol and glycerol formation,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1486-8
82,Enhancing oil production in Arabidopsis through expression of a ketoacyl-ACP synthase domain of the PUFA synthase from Thraustochytrium,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1514-8
83,Overcoming cellulose recalcitrance in woody biomass for the lignin-first biorefinery,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1503-y
84,Thermogravimetric and kinetic analysis to discern synergy during the co-pyrolysis of microalgae and swine manure digestate,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1488-6
85,FT-NIR: a tool for rapid intracellular lipid quantification in oleaginous yeasts,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1513-9
86,Transcriptomic and proteomic responses to very low CO2 suggest multiple carbon concentrating mechanisms in Nannochloropsis oceanica,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1506-8
87,Butanol production from lignocellulosic biomass: revisiting fermentation performance indicators with exploratory data analysis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1508-6
88,Quantitative proteomic analysis reveals the ethanologenic metabolism regulation of Ethanoligenens harbinense by exogenous ethanol addition,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1511-y
89,Directed evolution of a genetically encoded immobilized lipase for the efficient production of biodiesel from waste cooking oil,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1509-5
90,Enhancing butanol tolerance of Escherichia coli reveals hydrophobic interaction of multi-tasking chaperone SecB,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1507-7
91,Efficient biochemical production of acetoin from carbon dioxide using Cupriavidus necator H16,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1512-x
92,Transcriptomic analysis of the oleaginous yeast Lipomyces starkeyi during lipid accumulation on enzymatically treated corn stover hydrolysate,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1510-z
93,Assessing the enzymatic effects of cellulases and LPMO in improving mechanical fibrillation of cotton linters,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1502-z
94,"Shifting interactions among bacteria, fungi and archaea enhance removal of antibiotics and antibiotic resistance genes in the soil bioelectrochemical remediation",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1500-1
95,Laccase pretreatment of wheat straw: effects of the physicochemical characteristics and the kinetics of enzymatic hydrolysis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1499-3
96,Molecular and biochemical analysis of the castor caruncle reveals a set of unique genes involved in oil accumulation in non-seed tissues,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1496-6
97,Multifunctional elastin-like polypeptide renders β-glucosidase enzyme phase transition and high stability,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1497-5
98,Lytic polysaccharide monooxygenases (LPMOs) facilitate cellulose nanofibrils production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1501-0
99,Recent advances of biofuels and biochemicals production from sustainable resources using co-cultivation systems,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1495-7
100,Correction to: Species disparity response to mutagenesis of marine yeasts for the potential production of biodiesel,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1504-x
101,"Blastobotrys adeninivorans and B. raffinosifermentans, two sibling yeast species which accumulate lipids at elevated temperatures and from diverse sugars",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1492-x
102,Metatranscriptomics of the Hu sheep rumen microbiome reveals novel cellulases,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1498-4
103,Characterization and optimization of endogenous lipid accumulation in Chlorella vulgaris SDEC-3M ability to rapidly accumulate lipid for reversing nightly lipid loss,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1493-9
104,The genetic basis of 3-hydroxypropanoate metabolism in Cupriavidus necator H16,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1489-5
105,A quantitative image analysis pipeline for the characterization of filamentous fungal morphologies as a tool to uncover targets for morphology engineering: a case study using aplD in Aspergillus niger,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1473-0
106,Phosphate removal combined with acetate supplementation enhances lipid production from water hyacinth by Cutaneotrichosporon oleaginosum,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1491-y
107,Biological conversion of methane to putrescine using genome-scale model-guided metabolic engineering of a methanotrophic bacterium Methylomicrobium alcaliphilum 20Z,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1490-z
108,Extracellular vesicles carry cellulases in the industrial fungus Trichoderma reesei,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1487-7
109,Systematic unravelling of the inulin hydrolase from Bacillus amyloliquefaciens for efficient conversion of inulin to poly-(γ-glutamic acid),http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1485-9
110,The xyl-doc gene cluster of Ruminiclostridium cellulolyticum encodes GH43- and GH62-α-l-arabinofuranosidases with complementary modes of action,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1483-y
111,"The extracellular endo-β-1,4-xylanase with multidomain from the extreme thermophile Caldicellulosiruptor lactoaceticus is specific for insoluble xylan degradation",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1480-1
112,Correction to: Silencing of a BAHD acyltransferase in sugarcane increases biomass digestibility,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1482-z
113,Metabolic engineering to enhance biosynthesis of both docosahexaenoic acid and odd-chain fatty acids in Schizochytrium sp. S31,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1484-x
114,"Biochemical profiling, prediction of total lipid content and fatty acid profile in oleaginous yeasts by FTIR spectroscopy",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1481-0
115,Molecular evolutionary engineering of xylose isomerase to improve its catalytic activity and performance of micro-aerobic glucose/xylose co-fermentation in Saccharomyces cerevisiae,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1474-z
116,Cellulase recycling in high-solids enzymatic hydrolysis of pretreated empty fruit bunches,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1476-x
117,Proteome analysis of xylose metabolism in Rhodotorula toruloides during lipid production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1478-8
118,A novel thermostable chitinolytic machinery of Streptomyces sp. F-3 consisting of chitinases with different action modes,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1472-1
119,Genetic variation of biomass recalcitrance in a natural Salix viminalis (L.) population,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1479-7
120,High-efficiency nuclear transformation of the microalgae Nannochloropsis oceanica using Tn5 Transposome for the generation of altered lipid accumulation phenotypes,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1475-y
121,Magnet anode enhances extracellular electron transfer and enrichment of exoelectrogenic bacteria in bioelectrochemical systems,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1477-9
122,Continuous n-valerate formation from propionate and methanol in an anaerobic chain elongation open-culture bioreactor,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1468-x
123,Production and structural characterization of a new type of polysaccharide from nitrogen-limited Arthrospira platensis cultivated in outdoor industrial-scale open raceway ponds,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1470-3
124,"A screening method to identify efficient sgRNAs in Arabidopsis, used in conjunction with cell-specific lignin reduction",http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1467-y
125,Species disparity response to mutagenesis of marine yeasts for the potential production of biodiesel,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1459-y
126,Visualizing wax ester fermentation in single Euglena gracilis cells by Raman microspectroscopy and multivariate curve resolution analysis,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1471-2
127,Co-production of single cell oil and gluconic acid using oleaginous Cryptococcus podzolicus DSM 27192,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1469-9
128,Heterozygous diploid structure of Amorphotheca resinae ZN1 contributes efficient biodetoxification on solid pretreated corn stover,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1466-z
129,Latest development in microalgae-biofuel production with nano-additives,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1465-0
130,Replacing water and nutrients for ethanol production by ARTP derived biogas slurry tolerant Zymomonas mobilis strain,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1463-2
131,Robust and cost-saving static solid cultivation method for lipid production using the chlamydospores of Phanerochaete chrysosporium,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1464-1
132,Heterologous synthesis of chlorophyll b in Nannochloropsis salina enhances growth and lipid production by increasing photosynthetic efficiency,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1462-3
133,Hormesis effects of phosphorus on the viability of Chlorella regularis cells under nitrogen limitation,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1458-z
134,A novel fungal GH30 xylanase with xylobiohydrolase auxiliary activity,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1455-2
135,Evaluation of native microalgae from Tunisia using the pulse-amplitude-modulation measurement of chlorophyll fluorescence and a performance study in semi-continuous mode for biofuel production,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1461-4
136,The GMC superfamily of oxidoreductases revisited: analysis and evolution of fungal GMC oxidoreductases,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1457-0
137,An actinobacteria lytic polysaccharide monooxygenase acts on both cellulose and xylan to boost biomass saccharification,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1449-0
138,Enhanced acetic acid stress tolerance and ethanol production in Saccharomyces cerevisiae by modulating expression of the de novo purine biosynthesis genes,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1456-1
139,Unraveling essential cellulosomal components of the (Pseudo)Bacteroides cellulosolvens reveals an extensive reservoir of novel catalytic enzymes,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1447-2
140,Statistical prediction of interactions between low concentrations of inhibitors on yeast cells responses added to the SD-medium at low pH values,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1453-4
141,Synthetic biology for evolutionary engineering: from perturbation of genotype to acquisition of desired phenotype,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1460-5
142,Development of a metabolic pathway transfer and genomic integration system for the syngas-fermenting bacterium Clostridium ljungdahlii,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1448-1
143,Silencing of a BAHD acyltransferase in sugarcane increases biomass digestibility,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1450-7
144,N-terminal domain replacement changes an archaeal monoacylglycerol lipase into a triacylglycerol lipase,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1452-5
145,Development of an oligosaccharide library to characterise the structural variation in glucuronoarabinoxylan in the cell walls of vegetative tissues in grasses,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1451-6
146,Combining loss of function of FOLYLPOLYGLUTAMATE SYNTHETASE1 and CAFFEOYL-COA 3-O-METHYLTRANSFERASE1 for lignin reduction and improved saccharification efficiency in Arabidopsis thaliana,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1446-3
147,Investigation of alkaline hydrogen peroxide pretreatment and Tween 80 to enhance enzymatic hydrolysis of sugarcane bagasse,http://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1454-3
