No.,Title,Link
14,Quantitative assessment of LASSO probe assembly and long-read multiplexed cloning,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0547-1
15,Highly efficient preparation of active S-phenyl-L-cysteine with tryptophan synthase using a chemoenzymatic method,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0538-2
16,Crosslinked flagella as a stabilized vaccine adjuvant scaffold,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0545-3
17,Preparation of a novel monoclonal antibody against caprine interleukin-17A and its applications in immunofluorescence and immunohistochemistry assays,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0543-5
18,Enhanced Natamycin production by Streptomyces natalensis in shake-flasks and stirred tank bioreactor under batch and fed-batch conditions,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0546-2
19,Production of alkaline pectinase: a case study investigating the use of tobacco stalk with the newly isolated strain Bacillus tequilensis CAS-MEI-2-33,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0526-6
20,Modulation of chimeric antigen receptor surface expression by a small molecule switch,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0537-3
21,Purification and biochemical characterization of a novel thermostable protease from the oyster mushroom Pleurotus sajor-caju strain CTM10057 with industrial interest,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0536-4
22,Primary allogeneic mitochondrial mix (PAMM) transfer/transplant by MitoCeption to address damage in PBMCs caused by ultraviolet radiation,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0534-6
23,Genome-wide sequencing and metabolic annotation of Pythium irregulare CBS 494.86: understanding Eicosapentaenoic acid production,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0529-3
24,VARSCOT: variant-aware detection and scoring enables sensitive and personalized off-target detection for CRISPR-Cas9,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0535-5
25,Genome-wide response on phytosterol in 9-hydroxyandrostenedione-producing strain of Mycobacterium sp. VKM Ac-1817D,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0533-7
26,Mucosal delivery of Lactococcus lactis carrying an anti-TNF scFv expression vector ameliorates experimental colitis in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0518-6
27,"Engineered Pichia pastoris production of fusaruside, a selective immunomodulator",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0532-8
28,Improved CRISPR/Cas9 gene editing by fluorescence activated cell sorting of green fluorescence protein tagged protoplasts,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0530-x
29,New α- and SIN γ-retrovectors for safe transduction and specific transgene expression in pancreatic β cell lines,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0531-9
30,Development of a luciferase/luciferin cell proliferation (XenoLuc) assay for real-time measurements of Gfp-Luc2-modified cells in a co-culture system,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0528-4
31,Investigation of cell culture conditions for optimal foot-and-mouth disease virus production,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0527-5
32,Integrating vectors for genetic studies in the rare Actinomycete Amycolatopsis marina,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0521-y
33,Copy number determination of the gene for the human pancreatic polypeptide receptor NPY4R using read depth analysis and droplet digital PCR,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0523-9
34,A high throughput method for total alcohol determination in fermentation broths,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0525-7
35,A novel autolysis system for extracellular production and direct immobilization of a phospholipase D fused with cellulose binding domain,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0519-5
36,Novel anti-CD38 humanized mAb SG003 possessed enhanced cytotoxicity in lymphoma than Daratumumab via antibody-dependent cell-mediated cytotoxicity,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0524-8
37,Recovery of recombinant Mycobacterium tuberculosis antigens fused with cell wall-anchoring motif (LysM) from inclusion bodies using non-denaturing reagent (N-laurylsarcosine),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0522-x
38,Surface patches on recombinant erythropoietin predict protein solubility: engineering proteins to minimise aggregation,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0520-z
39,Frequency of off-targeting in genome edited pigs produced via direct injection of the CRISPR/Cas9 system into developing embryos,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0517-7
40,Mutagenesis of FAD2 genes in peanut with CRISPR/Cas9 based gene editing,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0516-8
41,Efficient gene transfer into T lymphocytes by fiber-modified human adenovirus 5,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0514-x
42,Characterisation of three novel α-L-arabinofuranosidases from a compost metagenome,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0510-1
43,Establishment of an erythroid progenitor cell line capable of enucleation achieved with an inducible c-Myc vector,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0515-9
44,"FlexiBAC: a versatile, open-source baculovirus vector system for protein expression, secretion, and proteolytic processing",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0512-z
45,Enhancing methane production using anaerobic co-digestion of waste activated sludge with combined fruit waste and cheese whey,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0513-y
46,Design of a generic CRISPR-Cas9 approach using the same sgRNA to perform gene editing at distinct loci,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0509-7
47,Inhibition of extracellular proteases improves the production of a xylanase in Parageobacillus thermoglucosidasius,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0511-0
48,Formulation and evaluation of norcanthridin nanoemulsions against the Plutella xylostella (Lepidotera: Plutellidae),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0508-8
49,Nicotiana benthamiana is a suitable transient system for high-level expression of an active inhibitor of cotton boll weevil α-amylase,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0507-9
50,Ex vivo evolution of human antibodies by CRISPR-X: from a naive B cell repertoire to affinity matured antibodies,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0504-z
51,Identification and characterization of an Endo-glucanase secreted from cellulolytic Escherichia coli ZH-4,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0556-0
52,A new primer construction technique that effectively increases amplification of rare mutant templates in samples,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0555-1
53,A novel starch-binding laccase from the wheat pathogen Zymoseptoria tritici highlights the functional diversity of ascomycete laccases,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0552-4
54,Characterization of tethered equine chorionic gonadotropin and its deglycosylated mutants by ovulation stimulation in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0550-6
55,Structure-based engineering of heparinase I with improved specific activity for degrading heparin,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0553-3
56,Metabolic flux analysis for metabolome data validation of naturally xylose-fermenting yeasts,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0548-0
57,Syneresis investigations of lacto-fermented sodium caseinate in a mixed model system,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0539-1
58,Optimization of a nicotine degrading enzyme for potential use in treatment of nicotine addiction,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0551-5
59,Lack of specificity associated with using molecular beacons in loop mediated amplification assays,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0549-z
60,Improved the expression level of active transglutaminase by directional increasing copy of mtg gene in Pichia pastoris,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0542-6
61,Provision of carbon skeleton for lipid synthesis from the breakdown of intracellular protein and soluble sugar in Phaeodactylum tricornutum under high CO2,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0544-4
62,Enhancement of using combined packing materials on the removal of mixed sulfur compounds in a biotrickling filter and analysis of microbial communities,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0540-8
63,Mutagenesis of N-terminal residues confer thermostability on a Penicillium janthinellum MA21601 xylanase,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0541-7
64,Quantitative assessment of LASSO probe assembly and long-read multiplexed cloning,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0547-1
65,Highly efficient preparation of active S-phenyl-L-cysteine with tryptophan synthase using a chemoenzymatic method,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0538-2
66,Crosslinked flagella as a stabilized vaccine adjuvant scaffold,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0545-3
67,Preparation of a novel monoclonal antibody against caprine interleukin-17A and its applications in immunofluorescence and immunohistochemistry assays,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0543-5
68,Enhanced Natamycin production by Streptomyces natalensis in shake-flasks and stirred tank bioreactor under batch and fed-batch conditions,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0546-2
69,Production of alkaline pectinase: a case study investigating the use of tobacco stalk with the newly isolated strain Bacillus tequilensis CAS-MEI-2-33,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0526-6
70,Modulation of chimeric antigen receptor surface expression by a small molecule switch,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0537-3
71,Purification and biochemical characterization of a novel thermostable protease from the oyster mushroom Pleurotus sajor-caju strain CTM10057 with industrial interest,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0536-4
72,Primary allogeneic mitochondrial mix (PAMM) transfer/transplant by MitoCeption to address damage in PBMCs caused by ultraviolet radiation,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0534-6
73,Genome-wide sequencing and metabolic annotation of Pythium irregulare CBS 494.86: understanding Eicosapentaenoic acid production,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0529-3
74,VARSCOT: variant-aware detection and scoring enables sensitive and personalized off-target detection for CRISPR-Cas9,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0535-5
75,Genome-wide response on phytosterol in 9-hydroxyandrostenedione-producing strain of Mycobacterium sp. VKM Ac-1817D,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0533-7
76,Mucosal delivery of Lactococcus lactis carrying an anti-TNF scFv expression vector ameliorates experimental colitis in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0518-6
77,"Engineered Pichia pastoris production of fusaruside, a selective immunomodulator",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0532-8
78,Improved CRISPR/Cas9 gene editing by fluorescence activated cell sorting of green fluorescence protein tagged protoplasts,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0530-x
79,New α- and SIN γ-retrovectors for safe transduction and specific transgene expression in pancreatic β cell lines,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0531-9
80,Development of a luciferase/luciferin cell proliferation (XenoLuc) assay for real-time measurements of Gfp-Luc2-modified cells in a co-culture system,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0528-4
81,Investigation of cell culture conditions for optimal foot-and-mouth disease virus production,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0527-5
82,Integrating vectors for genetic studies in the rare Actinomycete Amycolatopsis marina,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0521-y
83,Copy number determination of the gene for the human pancreatic polypeptide receptor NPY4R using read depth analysis and droplet digital PCR,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0523-9
84,A high throughput method for total alcohol determination in fermentation broths,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0525-7
85,A novel autolysis system for extracellular production and direct immobilization of a phospholipase D fused with cellulose binding domain,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0519-5
86,Novel anti-CD38 humanized mAb SG003 possessed enhanced cytotoxicity in lymphoma than Daratumumab via antibody-dependent cell-mediated cytotoxicity,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0524-8
87,Recovery of recombinant Mycobacterium tuberculosis antigens fused with cell wall-anchoring motif (LysM) from inclusion bodies using non-denaturing reagent (N-laurylsarcosine),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0522-x
88,Surface patches on recombinant erythropoietin predict protein solubility: engineering proteins to minimise aggregation,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0520-z
89,Frequency of off-targeting in genome edited pigs produced via direct injection of the CRISPR/Cas9 system into developing embryos,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0517-7
90,Mutagenesis of FAD2 genes in peanut with CRISPR/Cas9 based gene editing,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0516-8
91,Efficient gene transfer into T lymphocytes by fiber-modified human adenovirus 5,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0514-x
92,Characterisation of three novel α-L-arabinofuranosidases from a compost metagenome,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0510-1
93,Establishment of an erythroid progenitor cell line capable of enucleation achieved with an inducible c-Myc vector,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0515-9
94,"FlexiBAC: a versatile, open-source baculovirus vector system for protein expression, secretion, and proteolytic processing",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0512-z
95,Enhancing methane production using anaerobic co-digestion of waste activated sludge with combined fruit waste and cheese whey,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0513-y
96,Design of a generic CRISPR-Cas9 approach using the same sgRNA to perform gene editing at distinct loci,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0509-7
97,Inhibition of extracellular proteases improves the production of a xylanase in Parageobacillus thermoglucosidasius,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0511-0
98,Formulation and evaluation of norcanthridin nanoemulsions against the Plutella xylostella (Lepidotera: Plutellidae),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0508-8
99,Nicotiana benthamiana is a suitable transient system for high-level expression of an active inhibitor of cotton boll weevil α-amylase,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0507-9
100,Ex vivo evolution of human antibodies by CRISPR-X: from a naive B cell repertoire to affinity matured antibodies,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0504-z
101,A new prokaryotic expression vector for the expression of antimicrobial peptide abaecin using SUMO fusion tag,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0506-x
102,Correction to: characterizing active transportation mechanisms for free fatty acids and antibiotics in Synechocystis sp. PCC 6803,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0505-y
103,Production of high titer of citric acid from inulin,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0503-0
104,Resveratrol alleviates lipopolysaccharide-induced inflammation in PC-12 cells and in rat model,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0502-1
105,CRISPR-Cas9 mediated targeted disruption of FAD2–2 microsomal omega-6 desaturase in soybean (Glycine max.L),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0501-2
106,Extracellular overproduction of E7 oncoprotein of Iranian human papillomavirus type 16 by genetically engineered Lactococcus lactis,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0499-5
107,Homologous recombination-mediated targeted integration in monkey embryos using TALE nucleases,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0494-2
108,MicroRNA-218 promotes early chondrogenesis of mesenchymal stem cells and inhibits later chondrocyte maturation,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0496-0
109,Characterizing active transportation mechanisms for free fatty acids and antibiotics in Synechocystis sp. PCC 6803,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-019-0500-3
110,Evaluation of strategies for improving the transgene expression in an oleaginous microalga Scenedesmus acutus,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0497-z
111,An auto-inducible phosphate-controlled expression system of Bacillus licheniformis,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0490-6
112,Fast gene disruption in Trichoderma reesei using in vitro assembled Cas9/gRNA complex,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0498-y
113,Establishment of TP53-knockout canine cells using optimized CRIPSR/Cas9 vector system for canine cancer research,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0491-5
114,Alterations in the proteomic composition of Serratia marcescens in response to manganese (II),http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0493-3
115,A chicken bioreactor for efficient production of functional cytokines,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0495-1
116,Enhancing the efficiency of the Pichia pastoris AOX1 promoter via the synthetic positive feedback circuit of transcription factor Mxr1,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0492-4
117,Recombinant Expression and Bioactivity Comparison of Four Typical Fungal Immunomodulatory Proteins from Three Main Ganoderma Species,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0488-0
118,Simultaneous enzymatic saccharification and comminution for the valorization of lignocellulosic biomass toward natural products,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0487-1
119,Association of high pressure and alkaline condition for solubilization of inclusion bodies and refolding of the NS1 protein from zika virus,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0486-2
120,Expression of Rift Valley fever virus N-protein in Nicotiana benthamiana for use as a diagnostic antigen,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0489-z
121,High-yield production of human Dicer by transfection of human HEK293-EBNA1 cells grown in suspension,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0485-3
122,Myogenic differentiation of primary myoblasts and mesenchymal stromal cells under serum-free conditions on PCL-collagen I-nanoscaffolds,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0482-6
123,Suitability of nutrients removal from brewery wastewater using a hydroponic technology with Typha latifolia,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0484-4
124,Development of luciferase-linked antibody capture assay based on luciferase immunoprecipitation systems for antibody detection of porcine reproductive and respiratory syndrome virus,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0483-5
125,Cyclodextrin enhanced the soluble expression of Bacillus clarkii γ-CGTase in Escherichia coli,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0480-8
126,Bioprocess optimization for pectinase production using Aspergillus niger in a submerged cultivation system,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0481-7
127,Infectivity of adeno-associated virus serotypes in mouse testis,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0479-1
128,12th Annual Biotechnology Congress (BAC Girona 2018): abstract collection,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0469-3
129,Efficient production of heat-stable antifungal factor through integrating statistical optimization with a two-stage temperature control strategy in Lysobacter enzymogenes OH11,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0478-2
130,"Genetic transformation of einkorn (Triticum monococcum L. ssp. monococcum L.), a diploid cultivated wheat species",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0477-3
131,Bioconversion of duck blood cell: process optimization of hydrolytic conditions and peptide hydrolysate characterization,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0475-5
132,Targeted integration in human cells through single crossover mediated by ZFN or CRISPR/Cas9,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0474-6
133,A highly parallel strategy for storage of digital information in living cells,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0476-4
134,Proof of concept in utilizing in-trans surface display system of Lactobacillus plantarum as mucosal tuberculosis vaccine via oral administration in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0461-y
135,Rapid and efficient production of cecropin A antibacterial peptide in Escherichia coli by fusion with a self-aggregating protein,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0473-7
136,CRISPR/Cas9-mediated genome editing induces gene knockdown by altering the pre-mRNA splicing in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0472-8
137,CRISPR/Cas9-mediated genome editing induces exon skipping by complete or stochastic altering splicing in the migratory locust,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0465-7
138,Characterization of a strong and constitutive promoter from the Arabidopsis serine carboxypeptidase-like gene AtSCPL30 as a potential tool for crop transgenic breeding,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0470-x
139,Flocculation characteristics of a bioflocculant produced by the actinomycete Streptomyces sp. hsn06 on microalgae biomass,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0471-9
140,Consensus design for improved thermostability of lipoxygenase from Anabaena sp. PCC 7120,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0468-4
141,Development of a vitrification method for preserving human myoblast cell sheets for myocardial regeneration therapy,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0467-5
142,A novel synthetic trivalent single chain variable fragment (tri-scFv) construction platform based on the SpyTag/SpyCatcher protein ligase system,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0466-6
143,Overexpression of a rice BAHD acyltransferase gene in switchgrass (Panicum virgatum L.) enhances saccharification,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0464-8
144,Heterologous expression of cyclodextrin glycosyltransferase from Paenibacillus macerans in Escherichia coli and its application in 2-O-α-D-glucopyranosyl-L-ascorbic acid production,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0463-9
145,A rapid in vitro method to flip back the double-floxed inverted open reading frame in a plasmid,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0462-x
146,Oil body bound oleosin-rhFGF9 fusion protein expressed in safflower (Carthamus tinctorius L.) stimulates hair growth and wound healing in mice,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0433-2
147,A paratransgenic strategy to block transmission of Xylella fastidiosa from the glassy-winged sharpshooter Homalodisca vitripennis,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0460-z
148,Lignocellulose integration to 1G-ethanol process using filamentous fungi: fermentation prospects of edible strain of Neurospora intermedia,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0444-z
149,Acetosyringone treatment duration affects large T-DNA molecule transfer to rice callus,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0459-5
150,Expression of novel fusion antiviral proteins ricin a chain-pokeweed antiviral proteins (RTA-PAPs) in Escherichia coli and their inhibition of protein synthesis and of hepatitis B virus in vitro,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0458-6
151,"The nicotine-degrading enzyme NicA2 reduces nicotine levels in blood, nicotine distribution to brain, and nicotine discrimination and reinforcement in rats",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0457-7
152,Targeted genome editing in acute lymphoblastic leukemia: a review,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0455-9
153,"pXST, a novel vector for TA cloning and blunt-end cloning",http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0456-8
154,Construction of a trifunctional cellulase and expression in Saccharomyces cerevisiae using a fusion protein,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0454-x
155,Engineering Geobacillus thermodenitrificans to introduce cellulolytic activity; expression of native and heterologous cellulase genes,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0453-y
156,Membrane-bound and soluble forms of an NMDA receptor extracellular domain retain epitopes targeted in auto-immune encephalitis,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0450-1
157,Development and validation of an integrated DNA walking strategy to detect GMO expressing cry genes,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0446-x
158,Tetanus toxin fragments and Bcl-2 fusion proteins: cytoprotection and retrograde axonal migration,http://bmcbiotechnol.biomedcentral.com/track/pdf/10.1186/s12896-018-0452-z
